subject_id,race,sex,age,has_injury,role,role_number,resistance
614,White,Male,17,No,A,1,tensed
615,Black,Male,24,No,A,1,fled on foot
616,White,Male,24,Yes,A,1,fled on foot
617,White,Male,17,No,A,1,tensed
618,Black,Male,17,Yes,A,1,assaulted officer
619,Black,Female,20,,A,1,unspecified
620,Black,Male,20,No,A,1,fled on foot
621,White,Male,19,No,A,1,fled on foot
622,Black,Male,32,Yes,A,1,commission of crime
623,White,Male,33,Yes,A,1,assaulted officer
624,Black,Male,32,No,A,1,fled in vehicle
625,Black,Male,17,,S,1,assaulted officer
626,Black,Male,22,,A,1,unspecified
627,White,Male,34,Yes,A,1,fled on foot
628,Black,Male,29,Yes,A,1,commission of crime
629,Native American,Female,18,No,A,1,commission of crime
630,Black,Male,23,No,A,1,commission of crime
631,White,Male,25,No,A,1,fled on foot
632,Black,Male,26,No,A,1,fled on foot
633,Black,Male,22,No,A,1,commission of crime
634,Black,Female,20,,A,2,tensed
635,Black,Male,28,Yes,A,1,assaulted officer
636,Black,Male,24,,A,2,verbal non-compliance
637,Other / Mixed Race,Male,20,,A,2,verbal non-compliance
638,White,Male,29,No,A,1,verbal non-compliance
639,Black,Male,20,Yes,A,2,fled in vehicle
640,White,Male,44,No,A,1,tensed
641,White,Male,22,,A,2,commission of crime
642,Black,Male,34,No,A,1,tensed
643,Black,Male,37,No,A,1,verbal non-compliance
644,Black,Male,20,No,A,1,fled on foot
645,Black,Male,24,,A,1,commission of crime
646,Black,Male,22,No,A,1,fled on foot
647,Black,Male,25,No,A,1,tensed
648,Black,Male,27,No,A,1,fled on foot
649,Black,Male,24,No,A,1,commission of crime
650,Black,Male,28,No,A,2,commission of crime
651,Black,Male,66,Yes,A,1,assaulted officer
652,Black,Female,36,,A,1,commission of crime
653,Black,Male,36,No,A,1,commission of crime
654,Black,Female,35,,A,2,commission of crime
655,Other / Mixed Race,Male,45,Yes,A,1,tensed
656,Black,Male,27,No,A,1,verbal non-compliance
657,Black,Male,28,Yes,A,1,fled in vehicle
658,Black,Female,15,No,A,2,tensed
659,Black,Female,18,,S,1,tensed
660,Black,Male,33,No,A,1,tensed
661,White,Male,24,Yes,A,1,fled on foot
662,White,Male,36,Yes,A,1,fled on foot
663,Native American,Female,28,,A,1,fled on foot
664,White,Male,39,,OT,1,commission of crime
665,Native American,Male,23,No,A,1,tensed
666,White,Male,42,No,A,1,unspecified
667,White,Male,24,No,A,1,commission of crime
668,White,Male,21,,A,1,verbal non-compliance
669,Black,Male,28,No,A,2,commission of crime
670,Black,Male,20,No,A,1,verbal non-compliance
671,White,Male,31,No,A,1,fled on foot
672,Null,Male,15,Yes,A,1,fled in vehicle
673,Black,Male,43,,A,1,tensed
674,Black,Male,36,No,A,2,fled on foot
675,Black,Male,21,No,A,1,tensed
676,Black,Female,25,Yes,A,1,assaulted officer
677,Black,Male,40,No,A,1,commission of crime
678,Black,Female,17,No,A,1,commission of crime
679,Black,Male,44,No,A,1,tensed
680,White,Male,38,Yes,A,1,assaulted officer
681,Black,Male,15,No,A,1,assaulted officer
682,Black,Male,24,No,A,1,fled on foot
683,Black,Male,20,No,A,1,tensed
684,White,Male,19,No,A,1,fled on foot
685,White,Male,25,No,A,1,unspecified
686,Native American,Male,42,Yes,A,1,assaulted officer
687,Black,Male,33,Yes,A,1,commission of crime
688,Black,Female,25,Yes,A,1,assaulted officer
689,Black,Male,39,Yes,A,2,commission of crime
690,White,Male,22,Yes,A,1,fled in vehicle
691,Black,Male,16,No,A,2,fled on foot
692,White,Female,21,,A,3,commission of crime
693,Black,Female,42,No,A,1,unspecified
694,White,Male,38,Yes,A,1,assaulted officer
695,Black,Male,28,No,A,2,commission of crime
696,Black,Male,28,Yes,A,1,verbal non-compliance
697,Black,Female,40,,A,2,tensed
698,Black,Male,16,Yes,A,2,fled on foot
699,White,Male,36,Yes,A,1,fled on foot
700,White,Male,42,,O,1,tensed
701,White,Male,31,No,OT,1,unspecified
702,White,Male,28,,A,1,commission of crime
703,Black,Male,24,Yes,A,1,fled in vehicle
704,Black,Male,34,Yes,A,1,fled in vehicle
705,Black,Male,16,Yes,A,1,commission of crime
706,Black,Male,36,No,A,1,tensed
707,Black,Male,28,Yes,A,1,assaulted officer
708,Black,Male,36,Yes,A,3,tensed
709,Native American,Male,0,No,OT,1,verbal non-compliance
710,Black,Male,12,Yes,A,1,fled on foot
711,Black,Male,46,Yes,A,1,tensed
712,White,Male,26,Yes,A,1,unspecified
713,Black,Male,21,,A,1,commission of crime
714,Native American,Male,37,No,A,1,fled on foot
715,Black,Male,20,No,A,1,fled on foot
716,Black,Male,23,No,A,2,unspecified
717,Black,Male,18,No,A,1,fled on foot
718,White,Male,41,No,A,1,fled on foot
719,Black,Male,30,No,A,1,verbal non-compliance
720,White,Male,23,Yes,A,1,fled on foot
721,Black,Male,53,,A,1,tensed
722,Black,Male,19,No,A,1,fled on foot
723,Black,Male,19,Yes,A,2,unspecified
724,Black,Male,46,Yes,A,1,tensed
725,White,Male,24,,A,1,commission of crime
726,White,Male,21,No,A,1,fled on foot
727,Black,Male,17,No,A,1,fled on foot
728,Null,Null,0,Yes,OT,1,unspecified
729,Black,Male,19,No,A,1,fled on foot
730,Black,Male,33,Yes,A,1,commission of crime
731,Black,Female,23,,S,1,commission of crime
732,Other / Mixed Race,Male,31,,A,1,tensed
733,Black,Male,27,Yes,A,2,tensed
734,White,Male,21,,A,2,tensed
735,White,Male,29,No,A,1,verbal non-compliance
736,Black,Male,50,No,OT,1,verbal non-compliance
737,Asian,Male,27,No,A,1,assaulted officer
738,White,Male,41,No,A,1,fled on foot
739,Black,Female,48,No,A,2,tensed
740,Black,Female,22,,OT,1,tensed
741,Black,Male,23,Yes,A,1,tensed
742,Black,Male,27,Yes,A,2,tensed
743,Black,Male,30,Yes,A,1,tensed
744,Black,Male,37,,A,1,verbal non-compliance
745,Black,Male,13,,S,1,tensed
746,White,Male,25,No,A,2,verbal non-compliance
747,White,Male,23,Yes,A,1,tensed
748,White,Male,26,Yes,A,1,fled in vehicle
749,Black,Male,27,,A,1,commission of crime
750,White,Male,34,,A,1,tensed
751,Black,Male,15,Yes,S,1,tensed
752,Black,Male,21,No,OT,1,fled on foot
753,Black,Male,52,,S,1,tensed
754,Black,Male,43,Yes,A,1,commission of crime
755,Other / Mixed Race,Female,16,No,A,1,assaulting police horse
756,Black,Male,66,Yes,A,1,assaulted officer
757,White,Male,49,,A,1,unspecified
758,Native American,Male,23,No,A,1,tensed
759,Other / Mixed Race,Male,45,Yes,A,1,tensed
760,Asian,Male,23,,A,1,verbal non-compliance
761,White,Male,28,Yes,OT,1,fled in vehicle
762,Black,Male,18,No,A,1,tensed
763,White,Male,48,Yes,A,1,verbal non-compliance
764,Black,Male,23,No,A,1,fled on foot
765,Asian,Male,23,Yes,V,1,unspecified
766,White,Male,24,Yes,A,1,fled on foot
767,White,Male,30,,A,1,tensed
768,Black,Male,19,Yes,A,2,assaulted officer
769,Black,Male,34,No,A,1,verbal non-compliance
770,White,Male,28,,A,1,commission of crime
771,White,Female,29,,A,1,tensed
772,Black,Male,17,No,A,1,fled on foot
773,Black,Male,30,No,A,1,fled on foot
774,Black,Male,33,No,A,1,commission of crime
775,Black,Male,42,Yes,V,1,tensed
776,Black,Male,27,No,A,1,fled on foot
777,Black,Male,30,No,A,1,commission of crime
778,Other / Mixed Race,Female,16,No,A,1,assaulting police horse
779,Black,Male,36,No,A,2,fled on foot
780,Black,Male,29,Yes,A,1,commission of crime
781,Black,Male,41,No,A,1,fled in vehicle
782,Black,Male,40,No,A,1,commission of crime
783,White,Female,21,,A,3,commission of crime
784,Black,Male,28,Yes,A,1,fled in vehicle
785,Black,Male,40,No,A,1,fled on foot
786,Black,Female,20,No,A,1,assaulted officer
787,White,Male,24,Yes,A,1,fled on foot
788,White,Male,21,Yes,A,1,tensed
789,White,Male,26,,A,1,tensed
790,Black,Female,17,No,A,1,commission of crime
791,White,Male,32,,A,1,fled on foot
792,Black,Male,30,No,A,1,verbal non-compliance
793,Black,Female,25,Yes,A,1,assaulted officer
794,Black,Male,48,No,A,1,commission of crime
795,Black,Male,16,No,A,2,fled on foot
796,Black,Male,15,No,A,1,fled on foot
797,Black,Male,24,Yes,A,1,fled in vehicle
798,White,Male,22,No,A,1,commission of crime
799,Black,Male,41,No,A,1,verbal non-compliance
800,Black,Male,42,,A,1,tensed
801,White,Male,31,No,A,1,fled on foot
802,Native American,Male,19,Yes,A,1,fled on foot
803,Black,Male,17,Yes,A,1,commission of crime
804,White,Male,37,,A,1,tensed
805,White,Male,46,,A,1,commission of crime
806,Black,Male,23,No,A,1,fled in vehicle
807,Black,Male,46,Yes,A,1,tensed
808,Black,Male,15,,A,1,commission of crime
809,White,Male,22,,A,1,commission of crime
810,Native American,Male,38,,OT,1,unspecified
811,Black,Male,28,No,A,2,commission of crime
812,Black,Male,22,Yes,A,1,unspecified
813,White,Male,25,Yes,A,3,assaulted officer
814,Null,Male,53,No,OT,1,tensed
815,Black,Male,42,No,OT,1,verbal non-compliance
816,White,Male,44,Yes,A,1,fled in vehicle
817,White,Male,24,,A,1,commission of crime
818,Other / Mixed Race,Male,18,No,A,1,tensed
819,Black,Male,17,No,A,1,fled on foot
820,Black,Male,43,No,S,1,verbal non-compliance
821,White,Male,30,Yes,A,1,unspecified
822,Asian,Male,27,No,A,1,assaulted officer
823,White,Male,43,,A,1,commission of crime
824,Black,Male,33,,A,1,tensed
825,White,Male,24,No,OT,1,unspecified
826,Black,Female,26,No,A,1,fled on foot
827,White,Male,27,Yes,A,1,commission of crime
828,Black,Male,46,Yes,A,1,unspecified
829,Black,Male,19,Yes,A,1,fled on foot
830,Black,Male,44,,A,1,commission of crime
831,Black,Female,29,No,A,1,tensed
832,Black,Male,30,Yes,A,1,tensed
833,White,Male,25,No,A,1,fled on foot
834,Other / Mixed Race,Male,21,No,A,2,commission of crime
835,Black,Male,36,Yes,A,1,fled in vehicle
836,Black,Male,34,Yes,A,1,commission of crime
837,Black,Male,20,No,A,1,commission of crime
838,Black,Female,38,,A,3,commission of crime
839,Native American,Male,55,No,OT,1,tensed
840,Black,Male,0,No,A,4,fled on foot
841,Asian,Male,16,No,A,2,fled on foot
842,Black,Male,48,No,A,1,commission of crime
843,Black,Male,32,Yes,A,1,assaulted officer
844,Black,Male,20,No,A,1,commission of crime
845,Black,Male,19,Yes,A,1,commission of crime
846,Black,Male,21,No,A,1,commission of crime
847,Black,Male,34,No,A,1,commission of crime
848,Native American,Male,44,No,A,1,tensed
849,White,Male,24,Yes,A,1,fled on foot
850,White,Female,26,Yes,A,2,assaulted officer
851,White,Male,21,Yes,A,1,tensed
852,Black,Male,66,Yes,A,1,assaulted officer
853,Black,Male,23,No,A,1,commission of crime
854,Black,Male,32,Yes,A,1,fled on foot
855,Black,Female,31,,A,1,tensed
856,Black,Male,22,No,A,1,tensed
857,Black,Male,18,,A,1,fled on foot
858,Other / Mixed Race,Male,17,Yes,A,1,unspecified
859,Black,Male,25,No,A,1,commission of crime
860,White,Male,30,,A,1,unspecified
861,Black,Male,31,,A,1,commission of crime
862,Black,Male,21,No,A,1,fled on foot
863,Black,Male,28,Yes,A,1,assaulted officer
864,Black,Male,29,No,A,1,fled on foot
865,Black,Male,25,No,A,2,tensed
866,Black,Male,22,No,A,1,tensed
867,Black,Male,21,No,A,1,assaulted officer
868,White,Male,29,No,A,1,tensed
869,Other / Mixed Race,Male,34,Yes,A,1,unspecified
870,Other / Mixed Race,Male,17,Yes,A,1,unspecified
871,White,Male,29,No,A,1,verbal non-compliance
872,Black,Male,20,Yes,A,2,fled in vehicle
873,Other / Mixed Race,Male,23,No,A,1,unspecified
874,White,Male,24,Yes,A,1,commission of crime
875,Other / Mixed Race,Male,27,Yes,A,1,commission of crime
876,White,Male,21,No,A,1,unspecified
877,Black,Male,25,,A,1,tensed
878,Black,Male,20,Yes,A,1,fled on foot
879,Null,Null,0,,S,1,commission of crime
880,Black,Male,35,No,A,1,fled on foot
881,Black,Male,36,Yes,A,1,unspecified
882,Black,Male,20,Yes,A,2,fled in vehicle
883,Black,Male,16,Yes,A,1,assaulted officer
884,Black,Male,23,Yes,A,1,assaulted officer
885,Black,Male,17,No,A,1,verbal non-compliance
886,White,Male,19,,A,1,fled on foot
887,Black,Male,43,Yes,OT,1,tensed
888,White,Male,31,,A,1,unspecified
889,White,Male,33,Yes,A,2,verbal non-compliance
890,Black,Male,23,Yes,A,2,tensed
891,Black,Male,39,No,OT,1,tensed
892,Black,Male,47,Yes,A,1,tensed
893,Other / Mixed Race,Male,35,No,A,1,tensed
894,Black,Male,28,Yes,A,2,fled on foot
895,Black,Male,49,No,A,1,unspecified
896,Black,Male,37,Yes,A,1,tensed
897,Native American,Male,23,Yes,A,1,unspecified
898,Black,Male,48,,S,2,verbal non-compliance
899,Other / Mixed Race,Male,24,No,A,1,commission of crime
900,Black,Male,21,Yes,A,1,assaulted officer
901,Black,Male,20,No,A,1,fled on foot
902,Other / Mixed Race,Male,22,Yes,A,1,commission of crime
903,Black,Male,18,No,A,1,fled on foot
904,Black,Female,20,,A,2,tensed
905,Black,Male,32,No,A,1,fled in vehicle
906,Black,Male,32,,A,1,unspecified
907,Black,Male,30,No,A,1,assaulted officer
908,Black,Male,39,No,A,2,fled on foot
909,Black,Male,48,No,A,2,unspecified
910,Black,Male,23,No,A,1,verbal non-compliance
911,White,Female,33,,A,1,verbal non-compliance
912,Black,Male,32,Yes,A,1,commission of crime
913,Black,Male,16,No,A,1,fled on foot
914,White,Male,21,Yes,A,1,tensed
915,Other / Mixed Race,Male,23,Yes,A,1,unspecified
916,White,Male,19,No,A,1,commission of crime
917,Other / Mixed Race,Male,27,,A,1,verbal non-compliance
918,Black,Male,19,No,A,1,fled on foot
919,White,Male,19,,A,1,fled on foot
920,Black,Male,23,Yes,A,2,tensed
921,Asian,Male,27,No,A,1,assaulted officer
922,Other / Mixed Race,Male,18,,OT,1,commission of crime
923,Black,Male,38,No,A,3,tensed
924,Black,Male,19,Yes,A,2,tensed
925,White,Male,35,,A,1,verbal non-compliance
926,Other / Mixed Race,Female,16,No,A,1,assaulting police horse
927,Black,Male,66,Yes,A,1,assaulted officer
928,Native American,Male,21,No,A,1,commission of crime
929,Black,Male,19,No,A,1,fled on foot
930,Native American,Male,30,Yes,OT,1,tensed
931,White,Male,25,No,A,1,fled on foot
932,Black,Male,22,No,A,1,commission of crime
933,Black,Male,53,No,A,1,tensed
934,Black,Male,21,Yes,A,1,fled in vehicle
935,Black,Male,21,Yes,A,1,fled in vehicle
936,Other / Mixed Race,Male,28,Yes,A,1,commission of crime
937,White,Male,31,No,A,1,tensed
938,Black,Female,18,No,A,1,commission of crime
939,Black,Male,40,Yes,A,1,fled in vehicle
940,Native American,Male,37,No,A,1,fled on foot
941,Native American,Male,20,No,OT,1,tensed
942,Black,Male,23,Yes,A,2,tensed
943,Asian,Male,26,,A,1,commission of crime
944,Black,Male,22,No,A,1,fled on foot
945,Black,Male,33,No,A,1,commission of crime
946,Black,Male,50,,A,1,tensed
947,Black,Male,32,Yes,A,1,assaulted officer
948,Other / Mixed Race,Male,45,Yes,A,1,tensed
949,White,Male,23,,A,1,commission of crime
950,Black,Male,19,No,A,1,fled on foot
951,Black,Male,18,Yes,A,1,fled on foot
952,Native American,Male,41,No,OT,1,tensed
953,Black,Male,23,,A,1,fled on foot
954,Other / Mixed Race,Male,29,Yes,A,1,verbal non-compliance
955,Black,Male,21,No,A,1,commission of crime
956,Black,Male,40,,A,1,commission of crime
957,Black,Male,66,Yes,A,1,assaulted officer
958,White,Male,38,Yes,A,1,fled on foot
959,Black,Male,27,Yes,A,1,fled in vehicle
960,Black,Male,46,Yes,A,1,tensed
961,Black,Female,26,No,A,1,fled on foot
962,Black,Male,20,Yes,A,1,fled on foot
963,White,Male,29,No,A,1,verbal non-compliance
964,White,Male,21,Yes,A,1,assaulted officer
965,Black,Male,22,,A,1,commission of crime
966,White,Male,23,Yes,A,1,assaulted officer
967,Black,Male,27,Yes,A,1,fled on foot
968,Black,Male,16,Yes,A,2,fled on foot
969,White,Male,42,No,A,4,tensed
970,Black,Male,23,Yes,A,1,tensed
971,Other / Mixed Race,Male,25,Yes,A,2,commission of crime
972,Black,Male,30,Yes,A,1,assaulted officer
973,White,Female,28,No,S,2,verbal non-compliance
974,Black,Male,46,,A,1,verbal non-compliance
975,Black,Male,31,Yes,A,1,commission of crime
976,Black,Male,36,Yes,A,1,unspecified
977,Black,Female,24,,A,1,assaulted officer
978,Black,Male,23,Yes,A,1,assaulted officer
979,Black,Male,25,Yes,A,1,assaulted officer
980,White,Male,24,,A,1,tensed
981,Black,Male,18,No,A,1,commission of crime
982,Black,Male,33,Yes,A,1,commission of crime
983,Other / Mixed Race,Female,29,Yes,A,1,commission of crime
984,Black,Male,19,Yes,A,2,unspecified
985,Other / Mixed Race,Male,20,Yes,A,1,assaulted officer
986,Other / Mixed Race,Male,19,Yes,A,1,fled on foot
987,White,Male,24,No,A,1,verbal non-compliance
988,Black,Male,34,Yes,A,1,unspecified
989,Black,Male,29,,A,1,tensed
990,Black,Male,48,No,A,4,tensed
991,Black,Male,33,Yes,A,1,unspecified
992,White,Male,19,Yes,A,1,tensed
993,Black,Male,23,Yes,A,1,verbal non-compliance
994,Black,Male,28,,A,1,commission of crime
995,Black,Male,29,No,A,1,commission of crime
996,Black,Male,20,Yes,A,1,fled on foot
997,Black,Male,19,No,A,1,commission of crime
998,White,Male,23,Yes,A,1,fled on foot
999,Other / Mixed Race,Male,25,No,S,1,assaulted officer
1000,Black,Male,28,No,A,1,tensed
1001,Other / Mixed Race,Male,20,,A,1,commission of crime
1002,Native American,Male,18,Yes,A,1,fled in vehicle
1003,Black,Male,45,No,S,1,tensed
1004,Black,Male,21,No,A,1,tensed
1005,Black,Male,26,Yes,S,1,fled in vehicle
1006,Black,Male,19,Yes,A,1,fled on foot
1007,Black,Male,45,No,A,1,commission of crime
1008,Black,Male,29,No,A,1,commission of crime
1009,Black,Male,21,Yes,A,1,fled in vehicle
1010,Black,Male,34,Yes,A,1,commission of crime
1011,Black,Male,21,Yes,A,1,commission of crime
1012,Black,Male,19,No,A,1,fled on foot
1013,Black,Male,21,No,A,1,fled in vehicle
1014,White,Male,29,No,A,1,verbal non-compliance
1015,Black,Male,21,Yes,A,1,fled on foot
1016,Black,Male,42,Yes,A,1,commission of crime
1017,Black,Male,32,No,A,1,verbal non-compliance
1018,Other / Mixed Race,Female,60,No,A,1,tensed
1019,Black,Male,45,No,A,1,verbal non-compliance
1020,Black,Male,25,Yes,A,2,commission of crime
1021,Black,Female,17,No,A,1,fled on foot
1022,Black,Female,30,No,A,1,tensed
1023,Native American,Male,40,,OT,2,verbal non-compliance
1024,White,Male,33,Yes,A,2,verbal non-compliance
1025,Black,Male,32,Yes,A,1,fled on foot
1026,Black,Male,22,No,A,1,commission of crime
1027,Black,Male,19,No,A,1,commission of crime
1028,Asian,Male,29,No,A,2,tensed
1029,Black,Female,20,,OT,2,verbal non-compliance
1030,Other / Mixed Race,Male,19,Yes,A,1,fled on foot
1031,Other / Mixed Race,Female,16,No,A,1,assaulting police horse
1032,Native American,Male,39,Yes,A,1,tensed
1033,Black,Male,41,Yes,A,1,tensed
1034,Black,Male,24,No,A,1,verbal non-compliance
1035,Other / Mixed Race,Male,23,Yes,A,1,verbal non-compliance
1036,White,Female,26,,A,1,verbal non-compliance
1037,Black,Male,53,No,A,1,tensed
1038,Black,Male,21,No,A,1,commission of crime
1039,Black,Male,21,Yes,A,1,fled in vehicle
1040,Black,Male,19,Yes,A,1,verbal non-compliance
1041,Null,Null,0,No,V,1,verbal non-compliance
1042,White,Male,21,No,A,1,tensed
1043,Black,Male,45,No,W,1,unspecified
1044,Black,Male,22,No,A,1,unspecified
1045,Black,Male,17,No,A,1,fled on foot
1046,Black,Male,21,No,A,1,assaulted officer
1047,Black,Male,26,No,A,1,fled on foot
1048,White,Male,27,No,A,2,commission of crime
1049,Other / Mixed Race,Male,26,,OT,1,tensed
1050,White,Male,33,Yes,A,1,assaulted officer
1051,Black,Male,32,No,A,1,fled in vehicle
1052,White,Male,23,No,A,1,commission of crime
1053,Black,Male,24,No,A,1,commission of crime
1054,Black,Female,38,No,A,1,unspecified
1055,Black,Male,24,,A,2,tensed
1056,Black,Male,26,No,A,1,tensed
1057,Black,Male,30,No,A,1,assaulted officer
1058,Black,Male,27,Yes,A,2,tensed
1059,Other / Mixed Race,Male,19,,A,2,verbal non-compliance
1060,Black,Male,19,Yes,A,3,fled in vehicle
1061,White,Male,25,,A,1,fled on foot
1062,Black,Male,29,Yes,A,1,commission of crime
1063,Black,Male,32,No,A,1,verbal non-compliance
1064,Black,Male,33,Yes,A,1,unspecified
1065,Other / Mixed Race,Female,35,,A,1,commission of crime
1066,White,Male,21,Yes,A,1,tensed
1067,Black,Male,28,No,A,2,commission of crime
1068,White,Male,21,Yes,A,1,verbal non-compliance
1069,White,Male,41,Yes,A,1,tensed
1070,Black,Female,17,No,A,1,commission of crime
1071,Native American,Male,20,No,OT,1,tensed
1072,White,Male,26,,A,1,tensed
1073,Black,Male,30,Yes,A,1,fled on foot
1074,Black,Male,43,,OT,1,tensed
1075,Black,Female,20,,A,2,tensed
1076,Null,Male,0,,OT,1,verbal non-compliance
1077,Black,Male,33,Yes,A,1,commission of crime
1078,Other / Mixed Race,Male,22,Yes,A,1,commission of crime
1079,Black,Male,56,No,OT,1,verbal non-compliance
1080,Other / Mixed Race,Male,25,No,A,1,tensed
1081,Other / Mixed Race,Male,22,Yes,A,1,fled on foot
1082,Black,Male,20,Yes,A,1,fled on foot
1083,Black,Male,20,Yes,A,2,fled in vehicle
1084,Black,Male,36,No,A,1,assaulted officer
1085,Black,Male,24,Yes,A,1,commission of crime
1086,White,Female,16,No,A,2,fled on foot
1087,Black,Male,14,No,A,1,fled on foot
1088,White,Male,19,,A,2,tensed
1089,Black,Male,40,,A,1,unspecified
1090,Black,Male,29,No,A,1,fled on foot
1091,Black,Male,16,Yes,A,1,fled on foot
1092,White,Male,19,No,A,1,commission of crime
1093,Black,Male,19,No,A,2,verbal non-compliance
1094,White,Male,18,No,A,1,fled on foot
1095,Black,Male,21,No,A,1,assaulted officer
1096,Black,Male,40,No,A,1,commission of crime
1097,White,Male,25,No,A,2,tensed
1098,White,Male,28,,A,1,verbal non-compliance
